instrument_id,local_symbol,live_symbol
6815,PGI,PGRE
6816,PHIF,PHK
6818,PH&_6818,PK
6821,PCHI,PRTYQ
6822,PBPI,PSB
6824,HOSL,PSV
6825,PC&,PTY
6826,PHC,PUMP.US
6827,PRI,PVG
6828,QRTI,QTS
6832,RLT,RLJ
6833,ZEW,ZWS
6834,RPO,RPAI
6837,RBOC,RY
6838,RAMI,RYAM
6843,SSL,SBSW
6844,NASA,NVO
6847,SHEL.L_6847,SHLX
6848,SHII,SHO
6850,SUI,SKX
6851,USHI,SLCA
6855,VGHI,SPCE
6858,SRCI,SRC
6863,SPTI,STWD
6867,TPCL,TAK
6868,TEI,TALO
6872,TRL,TECK
6875,THP,TROX
6881,THIC,TWO
6882,UAI,UAA
6883,UEP,UE
6884,UHR,UHT
6885,UMC.TW,UMC
6886,ULVR.L_6886,UL.US
6887,UCPL,USAC
6889,UXEI,USX
6896,CVC,VLRS
6897,MOTITE,ZXZZT
6898,WMPL,WES
6900,WH&,WH
6901,WAM,WMC
6903,WPMC,WPM
6907,WOI,WTI
6909,XRE,XIN
6910,YHI,YETI
6926,GPML,GPL
6927,GTEI,GTE
6931,MBHI,MTNB
6932,NDML,NAK
6933,NPI,NBY
6938,PMC,PLM
6940,SQY,SQM
6943,TML,TGB
6944,AASI,UAVS
6945,EVS,EFR
6947,ZC,ZOMDF
6962,PS5,NOBL
6966,ROG.SW_6966,RO.ZU
6967,KRGT,KRG
6969,MICS,TIGO
6970,CS.DE_6970,COK.DE
6971,DER.DE,DEQB.DE
6972,DA&.DE,DRW3.DE
6973,E&Z.DE,EUZ.DE
6974,DPA.DE_6974,PBB.DE
6975,VA.DE_6975,VAR1.DE
6976,NGS.DE,NOEJ.DE
7001,BHP.AX_7001,BHP.ASX
7002,CL.AX_7002,CSL.ASX
7003,CBA.AX,CBA.ASX
7004,FMGL.AX,FMG.ASX
7005,WBC.AX,WBC.ASX
7006,RIO.AX_7006,RIO.ASX
7007,MGL.AX,MQG.ASX
7008,NABL.AX,NAB.ASX
7009,AGHL.AX,ANZ.ASX
7010,WGL.AX,WOW.ASX
7011,WL.AX,WES.ASX
7012,PGL.AX,PLS.ASX
7013,GG.AX,GMG.ASX
7014,SL.AX_7014,STO.ASX
7015,NML.AX,NCM.ASX
7016,WEGL.AX,WDS.ASX
7017,MRL.AX,MIN.ASX
7018,LREL.AX,LYC.ASX
7019,SL.AX_7019,S32.ASX
7020,BHL.AX,BRN.ASX
7021,TG.AX,TCL.ASX
7022,JHIP.AX,JHX.ASX
7023,XL.AX,XRO.ASX
7024,WGL.AX_7024,WTC.ASX
7025,SHL.AX,SHL.ASX
7026,NSRL.AX,NST.ASX
7027,ALL.AX,ALL.ASX
7028,QIGL.AX,QBE.ASX
7029,CGL.AX,COL.ASX
7030,SG.AX,SCG.ASX
7031,AP.AX,AMC.ASX
7032,OML.AX,OZL.ASX
7033,AEL.AX,AGL.ASX
7034,MFGL.AX,MFG.ASX
7035,IL.AX,IGO.ASX
7036,AL.AX_7036,AKE.ASX
7037,BSL.AX,BSL.ASX
7038,QAL.AX,QAN.ASX
7039,BL.AX,BXB.ASX
7040,NL.AX_7040,NVX.ASX
7041,CHG.AX,CHC.ASX
7042,LAHL.AX,LNK.ASX
7043,DNL.AX,DNL.ASX
7044,WHS.AX,SOL.ASX
7045,OEL.AX,ORG.ASX
7046,RI.AX,RMD.ASX
7047,EML.AX,EVN.ASX
7048,DEXUS,DXS.ASX
7049,STOCKL,SGP.ASX
7050,RHCL.AX,RHC.ASX
7051,AL.AX_7051,ASX.ASX
7052,WCL.AX,WHC.ASX
7053,SGL.AX,SUN.ASX
7054,GG.AX_7054,GPT.ASX
7055,IAGL.AX,IAG.ASX
7056,MG.AX,MGR.ASX
7057,IEL.AX,IEL.ASX
7058,CL.AX_7058,CPU.ASX
7059,DPEL.AX,DMP.ASX
7060,LL.AX,LTR.ASX
7061,RGL.AX,REA.ASX
7062,AG.AX,APA.ASX
7063,CL.AX_7063,COH.ASX
7064,AL.AX_7064,AWC.ASX
7065,IRL.AX,ILU.ASX
7066,MPL.AX,MPL.ASX
7067,VC.AX,VCX.ASX
7068,JHL.AX,JBH.ASX
7069,SL.AX_7069,SEK.ASX
7070,WL.AX_7070,WOR.ASX
7071,SGL.AX_7071,SDF.ASX
7072,EGL.AX,EDV.ASX
7073,FCT.AX,FLT.ASX
7074,AHL.AX,AZJ.ASX
7075,VERL.AX,VUL.ASX
7076,CLL.AX,CXO.ASX
7077,AML.AX,AVZ.ASX
7079,WGL.AX_7079,WJL.ASX
7080,TTE.PA_7080,VTS.ASX
7081,SS2E.AX,STW.ASX
7082,VAS.AX_7082,VHY.ASX
7083,GXPG.AX,GOLD.ASX
7084,IG1E.AX,IOO.ASX
7085,VAE.AX,VEU.ASX
7086,TGL.AX,TLS.ASX
7087,IPO108,IPO108.ASX
7088,IPO109,IPO109.ASX
7089,IPO110,IPO110.ASX
7090,SRL.AX,SFR.ASX
7091,NSR.AX,NSR.ASX
7092,SRGL.AX,SUL.ASX
7093,THL.AX,TAH.ASX
7094,ELL.AX,ELV.ASX
7095,CML.AX,CHN.ASX
7096,IL.AX_7096,IVC.ASX
7097,RWCL.AX,RWC.ASX
7098,PL.AX,PPT.ASX
7099,CL.AX_7099,CSR.ASX
7100,SL.AX_7100,SGM.ASX
7101,TPL.AX,TLX.ASX
7102,RRL.AX,RRL.ASX
7103,ML.AX_7103,MP1.ASX
7104,NIL.AX,NIC.ASX
7105,PEL.AX,PDN.ASX
7106,OL.AX_7106,ORA.ASX
7107,HL.AX,HLS.ASX
7108,WL.AX_7108,WEB.ASX
7109,BL.AX_7109,BLD.ASX
7110,RG.AX,RGN.ASX
7111,PGL.AX_7111,PXA.ASX
7112,EL.AX,ELD.ASX
7113,IL.AX_7113,IRE.ASX
7114,LRN.AX,LKE.ASX
7115,EAL.AX,APE.ASX
7116,GRRL.AX,GOR.ASX
7117,BGL.AX_7117,BGL.ASX
7118,SLRL.AX,SLR.ASX
7119,PIL.AX,PMV.ASX
7120,HL.AX_7120,HUB.ASX
7121,ACL.AX,ARB.ASX
7122,CIR.AX,CIP.ASX
7123,KEL.AX,KAR.ASX
7124,DGML.AX,DEG.ASX
7125,GL.AX,GNC.ASX
7126,SRL.AX_7126,SYR.ASX
7127,IL.AX_7127,IPH.ASX
7128,IFL.AX,IFL.ASX
7129,BL.AX_7129,BAP.ASX
7130,AGL.AX,AUB.ASX
7131,NL.AX_7131,NAN.ASX
7133,DHAL.AX,DHG.ASX
7134,UMGL.AX,UMG.ASX
7135,DRL.AX,DRR.ASX
7136,PL.AX_7136,PNV.ASX
7137,FBL.AX,FBU.ASX
7138,ICG.AX,INA.ASX
7139,NHL.AX_7139,NWH.ASX
7140,CML.AX_7140,CMM.ASX
7141,HDNR.AX,HDN.ASX
7142,JLGL.AX,JLG.ASX
7143,LCL.AX,LIC.ASX
7144,NL.AX_7144,NUF.ASX
7145,WR.AX,WPR.ASX
7146,CHRR.AX,CQR.ASX
7147,PIM.AX,PNI.ASX
7148,BL.AX_7148,BKL.ASX
7149,CCGL.AX,CCP.ASX
7150,MGL.AX_7150,MND.ASX
7151,IGL.AX,ING.ASX
7152,WARL.AX,WAF.ASX
7153,AL.AX_7153,AOV.ASX
7154,NGL.AX,NWL.ASX
7155,BL.AX_7155,BKW.ASX
7156,CL.AX_7156,CNU.ASX
7157,APG.AX,ABP.ASX
7158,BPG.AX,BWP.ASX
7159,AR.AX,ARF.ASX
7160,BCL.AX,BGA.ASX
7161,HCL.AX,HMC.ASX
7162,KGL.AX,KLS.ASX
7163,CFL.AX,CKF.ASX
7164,CGHL.AX,CGC.ASX
7165,GPA.AX,GOZ.ASX
7166,EL.AX_7166,EVT.ASX
7167,CPG.AX,CMW.ASX
7168,CHS.AX,CQE.ASX
7169,IL.AX_7169,IMU.ASX
7206,FSS.AX,FSS1
7405,ES.MI_7405,ERG.MI
7539,ERS,EDPR.LSB
7615,BSS.LS,SAN.MC
7622,TS.LS,TEF.MC
7688,HS.DE_7688,HFG.DE
7698,CNRC,CNI
7702,TBO,BNS
7729,CI-A,CAJPY
7736,GHL,GDS
7785,LDC.KS,LPL
7790,FHL,FUTU
7800,CTCL,CHT
7801,CPD,ELPC
7803,GAD,OMAB
7804,HEI,HTLD
7851,DNEC,DQ
7873,MTS,MTSI
7875,PLI,PRLB
7879,TMI,TITN
7881,HFUI,HTLF
7882,PMI,PRME
7883,PBGI,PNT
7894,FFI,FFWM
7896,WAC,WRLD
7897,TENL,TEN.US
7899,MC&,MCRI
7900,IHL,ICHR
7903,AAI,ASPN
7904,OSGI,OSG
7906,BWI,BBW
7911,NWL,NWLI
7914,OSII,OIS
7916,VFI,VITL
7917,VLI,VLDR
7919,NRTI,NXRT
7920,MIC,MATW
7923,SR&,RGR
7926,MLI,MLAB
7927,MGC,MCY
7929,A&BI,ALEX
7931,CFFI,CFFN
7938,FAC,FA
7946,KRE,KREF
7948,LLI,LWLG
7952,OFC,OCFC
7957,PNC,PRK
7960,SYBI,SYBT
7962,TACI,AAN
7967,AEGI,ALTG
7968,PIRI,PLYM
7973,SAP.DE_7973,SPNS
7977,P2I,FNA
7979,CHTI,CHCT
7985,OSI,ZEUS
7987,CRGI,TAST
7988,REGP,RNW
7992,AG.HK,ANT.HK
7993,ASANA,ASAN
7994,AWC,AMWL
7996,USI,U
7998,JL,FROG
8008,VS.PA_8008,VLA.PA
8013,CN,CVAC
8015,IN1,CNDX.L
8017,INU,BTEC
8018,SS5,LOWV
8033,IA&_8033,RBTX
8039,BARC.L_8039,SYBZ
8040,BARC.L_8040,LUSC
8041,BARC.L_8041,SJNK
8042,SIB,EMH5
8043,SME.PA,STZ.PA
8045,IFM.SW,CSMIB
8102,INN,QQQJ
8104,SFC,SF.US
8106,LH,RAMP
8108,AFFIRM,AFRM
8109,GOL,GLBE
8110,EAHE,MJ
8248,AAWH,AAWW
8537,SIE.DE_8537,ENR.DE
8584,IH,IHS
8585,GITLAB,GTLB
8586,AVIDXC,AVDX
8587,ENFUSI,ENFN
8588,PTL,PGY
8589,KGS,KETR
8590,RTR,RENT
8592,THOUGH,TWKS
8595,TM&,DJT
8598,SHEL.L_8598,IPO16
8599,2BI,TSVT
8600,LVI,LYLT
8602,COZ,CVR_ZGNX
8605,OORI,ONL
8607,IGL,ICL
8608,KHL,KEN
8610,NML,NCMGF
8611,WBDI,WBD
8612,BDEI,BGDE
8614,AW-,wrts.aprn.15
8615,AW-_8615,wrts.aprn.18
8616,AW-_8616,wrts.aprn.20
8619,SHEL.L_8619,CA21
8620,SM,SBER.MOEX
8621,RPL,RPI.L
8622,CA54,CA54.L
8623,CA55,CA55.L
8626,ABH,AKA.US
8632,UHI,UPST
8635,EGHI,EDR
8637,DUOLIN,DUOL
8640,EAS,ENIAY
8641,FEMS,FMX
8642,CSNS,SID
8643,TOBC,BARK
8644,N&C_8644,NTCOY
8646,AE-A,AXIA
8650,AHC,AVYAQ
8651,SGS,STVN
8652,P-A.KS,PKX
8655,GOGL,GOGL.US
8659,AP&_8659,AQN
8671,H8MC,HUT
8674,LIS,LOGI
8675,UGA,UBS
8676,CSGA,CS.US
8677,BBV,BBVA.US
8678,SAP.DE_8678,SAP
8679,BPA,BP.US
8681,GPA,GSK
8682,DPA,DEO
8684,TTE.PA_8684,TTE
8685,CP&,SNPTY
8686,PCL-,PTRCY
8687,SMF,SMFG
8690,OHP,OZON
8691,KFGI,KB
8695,CG&,CENTA
8697,JHCL,JKS
8700,NRI,NRDE
8706,GSNL,GILT
8707,PIHC,PING
8708,C&MI,CNM
8712,GDHI,GDYN
8718,RSII,RSI
8720,GEI,GDEN
8722,BSBS,BSBR
8723,TBS,VIV.US
8724,GCS,CIB
8725,CHII,CHH
8730,RAL,REE.US
8732,RSG,RYAN
8735,TLC,LOVE
8736,ARRIVA,ARVLF
8741,IGIE,IGF
8744,KGCE,KRBN
8745,GXU,PAVE
8747,FTWE,FIW.US
8748,GXUE,URA
8749,IDU,UUP
8751,STIR,2104381D
8763,WEGL,WDS
8765,BAML,BAM
8768,JD.COM_8768,JD.RTH
8770,M&C_8770,MRK.RTH
8775,IPO56,IPO56.l
8776,IPO57,IPO57.l
8777,IPO58,IPO58.l
8778,IPO59,IPO59.l
8779,IPO60,IPO60.l
8781,UMC,USEA
8783,FIL,FIP
8784,MOP,MURA
8786,WHC,WAY
8787,SPYTES,SPYtest
8789,IIC,INBX.CVR
8790,TAI,TEM.US
8791,TPL,TLX
8794,SRTI,SUNS
8795,ITS,XLKS.L
8797,IS5_8797,IUIT.L
8798,FTD,FDIU.L
8799,AR1,MWOT.DE
8800,SCA,SNREY
8806,PST,PSTH_LIQU
8808,AM,ABMD.RIGHT
8809,CA56,ILSUSD_old
8813,ALP,ALTM
8820,LCL,LB
8822,SEGI,SEG
8825,SBC,SOBO
8826,KLCI,KLC
8827,MLH,MOOV
8829,VGI,VG
8834,ESI,EPAM
8841,IPLC,ICLR
8844,ETP,XELAP
8852,CGMI,CBOE
8862,EWBI,EWBC
8864,SLSI,SITE
8869,TPLC,TPL
8871,OSHI,OSH
8874,ADSI,WMS
8876,DLI,DLB
8878,ZLL,ZLAB
8880,O&C,OGN.US
8884,FCBI,FCNCA
8886,MMC,MP
8887,FFHC,FOXF
8888,PFPI,PNFP
8889,PWCC,PNW
8895,RRI,RCM
8899,OEC,OGE
8901,WWTI,WTS
8903,KDL,KRNT
8904,CII,GTLS
8910,NEP,NVT
8912,RBI,RBC
8915,CNC,CXT
8916,BO,OZK
8918,HOTL,HELE
8919,VNB,VLY
8920,AHCI,ACHC
8921,ILHC,IART
8923,NFEI,NFE
8930,TTC,TKR
8935,NFGC,NFG
8937,AWII,AWI
8940,VII,VMI
8942,NB,NBP
8945,M&C_8945,MC
8950,FFPI,FOCS
8956,BTI,BWXT
8958,MID,MSM
8959,KCGI,KNSL
8962,TEGI,ENSG
8965,LGI,LHCG
8967,PGEC,POR
8973,FHC,FRHC
8976,TIL,TRTN
8979,LOBI,LOB
8980,SML,SHOO
8981,IBC,INDB
8983,NVHI,EYE
8986,AWI,ACIW
8994,AGL,AGO
8998,JHC,JAMF
9001,CHIC,CLOV
9003,AYHA.DE,YOU.DE
9004,AIHL,AMBR
9009,HBL.NS,HDB
9011,EA.DE_9011,ECV.DE
9012,WBC,WBK
9013,EGA.ST,EMBRACB.ST
9014,SGA.ST,SF.ST
9020,PH&_9020,WOOF
9021,PICA,POSH
9022,DBHI,DRVN
9026,HMC,HL
9030,GCEI,LOPE
9042,SJII,SJI
9045,UCHI,UCTT
9054,GBTI,GBT
9058,NTI,NSTGQ
9062,IRI,IR
9066,IPO1,IPO1.US
9071,F&D,FND
9073,WAB,WAL
9077,FIC,FICO
9079,WMM,WSC
9082,JHGP,JHG
9097,AHSI,AMN
9100,UPI,RARE.US
9102,ALC,AL
9103,GII,GSHD
9104,SGRC,SLG
9106,RHPI,RHP
9107,VS&C,VSXY
9108,DMI,DTM
9111,CWHI,CWH
9113,SGHI,SWX
9117,KAS,KLIC
9118,EPHI,ETWO
9127,OLC,LPRO
9131,EWC,WIRE
9134,PL,PSFE
9142,SBCC,SBLK
9145,HMI,HYZN
9147,GSL,GENI
9149,SNC,SNBRQ
9150,CMII,CMP
9153,NOA,NOG
9154,HHGI,HYFM
9155,BNI,BFLY
9159,AAO,AOSL
9226,JIGI,JBI
9230,AGRE,ARKG
9231,AAT,ARKQ
9237,SCH,IPOD
9240,GBT,GBTG
9242,CCA,CCAC
9243,APTI,ATIP
9249,FACV,FTCV
9253,FAAC,FTAAU
9261,SQUARE,SQSP
9262,SIMILA,SMWB
9266,SMT,SIMO
9267,OGA,OTLY
9268,DHP,ROO.L
9270,DL,DLO
9271,MONDAY,MNDY
9274,KKI,DNUT
9278,MLA,MFLTY
9282,FTHI,FXLV
9284,SWEETG,SG
9285,GBH,DNA
9287,RA,RIVN
9288,INSTAC,CART
9289,DISCOR,IPO8
9291,ASCENS,IPO10
9295,NICA.HK,9866.HK
9296,PA.DE_9296,P911.DE
9412,TSM.TW_9412,TSM.RTH
9413,TM&_9413,DJT.EXT
9426,LFHI,LPLA.US
9427,OHA,ONON
9430,TEC,TRP
9432,JAI,JOBY
9436,WRBC,WRB.US
9437,NCP,NE
9444,EIC,ERIE
9447,ENI,EXTR
9448,RSL,ROIV
9451,ATS,AEHR
9454,KL,BZ
9455,FCPI,FYBR
9456,CSGP.AX,TMDX
9459,FABRIN,FN
9460,PE&,PECO
9462,AOI,AAOI
9465,CSUI,FIX
9466,JFI,JXN
9471,CTG,CRDO
9476,FTA,YMM
9480,CWSI,CWST
9481,ASC,AMSC
9483,OL,OPRA
9489,MSTL,MAXNQ
9494,MLHI,MRVI
9495,YSA,YPF
9496,UII,UFPI
9498,D&B_9498,DNB.US
9499,AITI,AIT
9500,PPHI,PARR
9503,MGHL,MNSO
9508,SLFI,SLF
9512,SLC,SGML
9516,WMCI,HCC
9518,H&H,HIMS
9520,S&NP,SNN.US
9523,CCHI,CCOI
9526,ACHL,AXS.US
9527,XFI,XPOF
9529,JW&,WLY
9532,GBPI,GRBK
9533,BOCC,OBDC
9537,TSG,SMPL
9539,8I_9539,ETNB
9540,IHC,ITGR
9541,SRMI,SILK
9542,PNL,PERI
9548,BSLF,BXSL
9553,WHLA,WNS
9558,NSTI,NSSC
9565,DODI,DO
9568,FSC,FSS
9570,VES,VIST
9573,DRLL,RDY
9576,QCC,KWR
9578,BNLI,BNL
9579,LSEC,LUCK
9580,ADII,AD
9581,CGHL,CD.old
9585,CTHI,CERE
9587,HBHI,HRMY
9589,GICP,GTES
9593,KIC,KEEL
9597,TTL,TNK
9598,PBC,PRCT
9606,HA,HTO
9608,TVC,COCO
9609,W&DI,WD
9611,KF,KFY
9613,SNI,SNDR
9614,FECI,FELE
9615,DLL,LPG
9622,GAI,GIL
9623,OTC,OTTR
9630,LTG,LTH
9632,GFGS,GGAL
9636,SRC,STR
9644,BHUI,BZH
9647,CSII,CSGS
9651,BGHI,RILY
9654,TGCI,GBX.US
9663,CGHI,GOOS
9666,AUBC,AUB
9670,MCWI,MCW
9673,OIC,ORC
9674,XPI,XENE
9680,CDM,BVN
9698,CAHI,CWAN
9706,DOBI,DAWN
9707,WWWI,WWW
9710,RGII,RADI
9713,III,ICFI
9714,FMCA,FMS
9717,HCGI,HURN
9718,UPL,URGN
9723,LDI,DRS
9724,VCHI,VCTR
9726,APP,AVDL
9730,ACR,ARI
9733,SDS,ASAIY
9737,KSUI,KRUS
9740,JSFC,JJSF
9748,CAC,CENX
9749,VEIA,VNOM
9750,ALHL,ATAT
9751,EGPI,DEA
9753,GSLI,GSL
9755,XH&,XHR
9760,HESI,HEES
9764,HSGI,HCSG
9765,ITL,INVZ
9766,EFI,EFC
9772,ETHI,EVLV
9774,BIGI,BWIN
9778,BRI,BJRI
9780,SRI,SBOW
9783,SCL,SFL
9787,OSLC,OCSL
9790,TDPI,NAPA
9791,GS&,GNK.US
9796,UPTI,USPH
9798,C&SI,CNS
9801,NPC,SMR
9805,MR,MGRC
9810,EII,ENVA
9817,GCBI,GBDC
9820,KOI,KURA
9827,BMSA,BMA
9828,ZGHC,ZETA.US
9829,WL.NS,WIT
9830,PMIT,PMT
9833,AFTI,ATMU
9834,VGL,VGR
9836,ELHI,ESTA
9837,DFHI,DFH
9838,FAMC,AGM
9839,NHII,NHI
9841,TGHL,TGH
9842,RCPI,REYN
9852,EZN,ZGN
9854,SWSI,WTTR
9857,NNHC,NWN
9861,VIPI,VRTS
9863,HMEC,HMN
9864,SAP.DE_9864,CPK
9869,JBS,JBSS
9875,LHGI,LFST
9882,ECGI,ECPG
9883,LGEC,LGF.A
9887,TSGI,SHYF
9888,SISC,STC
9890,ETGC,EPAC
9893,SGL,STEP
9896,DFSI,DFIN
9900,TSTI,TCMD
9904,HHT,HT.US
9912,4MTI,FDMT
9917,BBC,BLBD
9920,SSGI,SHOE
9923,VPP,VRNA
9933,SSBI,SASR
9937,FCFC,FCF
9939,OB,OFG
9943,LCC,LADR
9946,SSS,TSLX
9947,FFB,FFBC
9952,UFHL,TIGR
9954,PSS,PRM
9960,KAC,KALU
9964,SSII,RDUS
9966,TRII,TR
9967,MN,MRUS
9975,FWR,FWRG
9976,EWCI,EWCZ
9978,IMEI,IMXI
9982,EAII,ETD
9983,EPL,LOCO
9986,WB,WABC
9987,WP,WPP
9995,PIL,PAX
9997,CACI,CNDA
10000,DEA,DEWA.AE
10001,ENBP,EMIRATESNBD.AE
10002,EPP,EMAAR.AE
10003,DIBP,DIB.AE
10004,EIT,DU.AE
10005,EDP,EMAARDEV.AE
10009,TGP,TECOM.AE
10011,DFMP,DFM.AE
10012,NCC,TABREED.AE
10013,DIP,DIC.AE
10014,AAF,ALANSARI.AE
10015,EEHP,ETIHADEN.AE
10021,DDP,DEYAAR.AE
10022,UPP,UPP.AE
10023,AFP,AMLAK.AE
10026,D&S,DSI.AE
10027,DTCP,DTC.AE
10028,S1HP,SPINNEYS.AE
10032,OHAP,OLK
10033,HCL,HCM
10035,ALVOTE,ALVO
10036,CG&_10036,CENT
10041,GCML,GCMG
10046,CDL,CLBT
10047,HATL,HOLI
10048,HG,HSAI
10053,USL,USLM
10055,1SC,SRCE
10057,FBC,BUSE
10059,DNL,DADA
10067,APL,ARCE
10076,GABI,GABC
10081,TFBI,FBMS
10083,LBI,LBAI
10085,SRHC,SRRK
10086,OFI,OFLX
10087,DCBI,DCOM
10089,TRGI,RMR
10090,BCSC,BIOX
10091,CSLI,CGBD
10099,FMBI,FMBH
10103,RL,RDWR
10105,IVI,IIIV
10106,OSBI,OSBC
10107,THGI,HCKT
10108,BTCC,TCPC
10111,ULHI,ULH
10113,GSBI,GSBC
10114,CCBI,CCAP
10121,WLSL,WVE
10122,HII,HAYN
10127,JRG,JRVR
10129,NPCN,NAMS
10131,CISI,CASS
10132,UFGI,UFCS
10133,TYWC,YORW.US
10134,CSGP.AX_10134,CVLG
10137,SDL,SFWL
10139,HCC,HTBK
10142,GLD,GLDD
10144,ILA,ITRN
10145,H&S,HSII
10146,RHHI,RICK
10148,AFC,AMAL
10149,GLC,LAND
10150,RGFC,RWAY
10152,TBCN,TRST
10155,CCB,CCBG
10156,IGI,IGIC
10157,HEC,HNRG
10163,BFBI,BFST
10168,TESC,SSP.US
10169,SMBI,SMBC
10172,KFC,KRNY
10176,GCRL,GLRE
10177,GIC,GAIN
10178,LHC,LEGH
10192,AISI,ALPN
10193,GCL,GRVY
10196,FNBC,FMNB
10199,DJC,DJCO
10200,KPI,KRT
10206,ANBI,AMNB
10207,BCGL,BWMN
10209,WTBI,WASH
10210,GRP,GHRS
10211,NM,NAMM
10219,EFHI,ESQ
10220,LSCS,LGTY
10225,BTG,BTDR
10226,HTFC,HRZN
10231,AOHI,ALXO
10233,B&H,BHRB
10237,MPBI,MPB
10239,TPGI,PNTG
10255,CSL,CGNT
10256,JTI,JANX
10257,UMPI,UTMD
10260,TRHI,TRHC
10261,JBI,JBIO
10262,BOMB,BMRC
10263,PLSL,PANL
10268,PHAC,PRLH
10271,LESC,LINC
10272,CAR,REFI
10273,NFI,NATH
10276,ZBL,ZURA
10278,FD&,FDBC
10280,OCBI,OBT
10282,PLA,PLAOF
10284,FII,FISI
10288,YTI,YMAB
10290,MHP,MGTX
10296,CFSI,CZFS
10303,NCBI,NECB
10306,WFI,WSBF
10316,CCGI,PMTS
10328,IIAC,IVCAF
10331,KES,KLXE
10332,9DI,MASS
10335,CTGI,CTG
10336,JPI,JAKK
10337,B5S,BGFV
10338,VNBC,VABK
10340,REL,RELL
10347,SH,STHO
10349,KGHI,KRNL
10354,FIB,INBK
10356,MPO,MPAA
10358,CNI,CLPT
10361,JGG,JGGC
10362,FHRI,FLL
10365,TJC,JYNT
10368,HACI,HWEL
10371,RET,RAIN
10373,JHIP,JHX
10374,BDC,BCH.US
10375,KEPC,KEP
10376,WFGI,WF
10378,UPS,UGP
10379,TIHA,TKC
10383,IFSI,IFS
10385,AMPS,AMBP
10387,CAAS,CAAP
10388,SGSL,SGHC
10389,TDG,TGS.US
10390,AFHI,AMK
10391,GIHI,GETY
10394,CMTI,CMTG
10395,SH&_10395,SHCO
10396,CTO,CTOS
10398,CD,CODI
10399,TPIL,TARO
10406,CCCV,CVII
10408,BCS,BCSF
10410,OBI,OBK
10412,BIG,BRDG
10413,QBPC,NX
10414,BEI,BHE
10415,GRRI,GRNT
10419,YGL,YALA
10420,LML,LZM
10421,TGC,GRC.US
10423,SCMI,SCU
10428,CENTER,CSR
10430,NRS,NEXA
10434,SMPI,SMP.US
10436,HMHI,HY
10439,C&A,CBL.US
10441,RARC,REX
10442,DDI,PLOW
10444,REPI,REPX
10454,BVHC,BVH
10460,NPII,NPK
10463,WR,WSR
10464,TMC,MCS.US
10465,IIY,IRS
10469,AWSI,ARISold
10472,UIHI,UVE
10473,TRF,TRTX
10474,HFCI,HVT
10475,CPFC,CPF
10477,VPGI,VPG
10479,C&C,CRD.A
10481,OCOA,ODC
10483,OLPI,OLP
10488,TPBI,TPB
10496,RRAC,RRACF
10499,TVG,TPVG
10501,RESI,RNGR
10506,EKC,KODK.US
10507,PAC,PKE
10510,NDR,NXDT
10512,SCIC,SCM
10513,G&CI,GHL
10515,RLI,RLGT
10518,AVC,AVD
10519,LOC,LOCC
10523,ASG,APGB
10524,ECAC,EVCO
10525,LHP,LXFR
10527,MECI,MEC
10528,FETI,FET.US
10530,CMCP,CMCL
10533,GPM,GPMT
10534,AIP,PINE
10535,HAL,HPAI
10539,AIAC,ACRO
10541,EMAC,EVE
10544,IAC,NFNT
10545,CS&,CTGO
10548,ZQI,ZPTA
10549,CORI,CIO
10550,NESI,NINEQ
10552,ZAC,TCOA
10553,RPTI,RPT
10555,IS5_10555,IBCF.DE
10556,XS5_10556,XDEW.DE
10559,XIE,XEON.DE
10565,IEU,IS3M.DE
10567,XMW,XDWT.DE
10569,IEG,IBCN.DE
10571,XCS,XCHA.DE
10575,IDC,SXRS.DE
10577,VFN,VNRT.DE
10578,ABE,LYTR.DE
10579,SMM,ZPRI.DE
10581,WBCO,OOEA.DE
10582,LUE,DELG.DE
10583,SS4,SPY4.DE
10584,LUC,UCT2.DE
10591,LEE,DELF.DE
10592,XSUE,XSMI.DE
10593,FMU,UBUT.DE
10602,BPE,ASRE.DE
10603,I$T_10603,2B7S.DE
10607,AMN,LYXNRJ.DE
10609,AMW,LWCR.DE
10610,AMR,GOAI.DE
10612,LBV,BATE.DE
10614,XII,XY4P.DE
10616,BARC.L_10616,USCP.DE
10617,ITU,TDXPEX.DE
10619,WWCO,OD7F.DE
10620,XFD,D5BK.DE
10621,IPU,R1JKEX.DE
10622,IN1_10622,NQSE.DE
10623,AJT,LYXJPN.DE
10624,XIG,XGIN.DE
10626,LLD,ETL2.DE
10632,AN1,L8I7.DE
10633,I$T_10633,IBC5.DE
10635,FGQ,FGEQ.DE
10639,IS5_10639,QDVK.DE
10640,IEF,EFRN.DE
10641,SBU,SYBG.DE
10644,XVS,XFVT.DE
10646,IMP,IBCJ.DE
10648,XBC,XSVT.DE
10649,XSX,DBPD.DE
10650,SUM,U3O8.DE
10653,LDD,DEL2.DE
10659,GHGH,GDHG
10660,EEEI,EOSE
10661,LN,LILMF
10669,RRL.AX_10669,RMS.ASX
10672,TGTI,TSHA
10677,IL.AX_10677,IMD.ASX
10679,GML.AX,GMD.ASX
10681,XBHI,XERS
10684,WRL.AX,WGX.ASX
10686,EVHI,NRGV
10692,DH,DHC
10702,ERN.AX,EMR.ASX
10705,CL.AX_10705,CTT.ASX
10706,VSG.AX,VNT.ASX
10709,BDI,BTBT
10713,ECS,ENIC
10714,AML.AX_10714,AZS.ASX
10717,HDTL,HIVE
