instrument_id,symbol,yfinance_symbol,resolved_symbol,rows,status
5044,CDI.PA,CD.PA,CDI.PA,5,RESCUED (applied)
5508,ACX.MC,AS.LS,ACX.MC,5,RESCUED (applied)
5509,AENA.MC,AS.LS_5509,AENA.MC,5,RESCUED (applied)
5510,ALM.MC,LAS.LS,ALM.MC,5,RESCUED (applied)
5518,ENC.MC,EEY.LS,ENC.MC,5,RESCUED (applied)
5523,GEST.MC,GA.LS,GEST.MC,5,RESCUED (applied)
5526,LOG.MC,CDD.LS,LOG.MC,5,RESCUED (applied)
5528,MEL.MC,MHIS.LS,MEL.MC,5,RESCUED (applied)
5533,PHM.MC,PMS.LS,PHM.MC,5,RESCUED (applied)
5534,PSG.MC,PCD.LS,PSG.MC,5,RESCUED (applied)
5542,UNI.MC,UBS.LS,UNI.MC,5,RESCUED (applied)
5544,VIS.MC,VS.LS_5544,VIS.MC,5,RESCUED (applied)
5561,DBV.PA,DT.PA,DBV.PA,5,RESCUED (applied)
5567,IRE.MI,IREN,IRE.MI,3,RESCUED (applied)
5569,MAERSKB.CO,APMM.CO,MAERSK-B.CO,5,RESCUED (applied)
5571,HIAB.HE,HO,HIAB.HE,5,RESCUED (applied)
5576,METSB.HE,MB,METSB.HE,5,RESCUED (applied)
5580,OUT1V.HE,OO,OUT1V.HE,5,RESCUED (applied)
5591,AMS.ZU,AA.SW,AMS.SW,5,RESCUED (applied)
5592,LAND.ZU,LGA.SW,LAND.SW,5,RESCUED (applied)
5596,DAE.ZU,DHA.SW,DAE.SW,5,RESCUED (applied)
5598,SRAIL.ZU,SRA.SW_5598,SRAIL.SW,5,RESCUED (applied)
5603,S92.DE,SSTA.DE,S92.DE,3,RESCUED (applied)
5608,PARRO.PA,PS.PA_5608,PARRO.PA,5,RESCUED (applied)
5611,ALCLA.PA,CS.PA_5611,ALCLA.PA,5,RESCUED (applied)
5721,HER.MI,HS.MI,HER.MI,3,RESCUED (applied)
5722,IP.MI,IG.MI,IP.MI,3,RESCUED (applied)
5724,AMBUB.CO,AA.CO_5724,AMBU-B.CO,5,RESCUED (applied)
5726,FLS.CO,F&CA.CO,FLS.CO,5,RESCUED (applied)
5727,GN.CO,GSNA.CO,GN.CO,5,RESCUED (applied)
5728,JYSK.CO,JBA.CO,JYSK.CO,5,RESCUED (applied)
5729,ROCKB.CO,RIBA.CO,ROCK-B.CO,5,RESCUED (applied)
5730,RBREW.CO,RUA.CO,RBREW.CO,5,RESCUED (applied)
5758,ATE.PA,AS.PA_5758,ATE.PA,5,RESCUED (applied)
5759,AKE.PA,ARKEMA,AKE.PA,5,RESCUED (applied)
5760,COV.PA,CS.PA_5760,COV.PA,5,RESCUED (applied)
5761,EDEN.PA,ES.PA_5761,EDEN.PA,5,RESCUED (applied)
5762,ELIS.PA,ES.PA_5762,ELIS.PA,5,RESCUED (applied)
5763,RF.PA,EURAZE,RF.PA,5,RESCUED (applied)
5764,ETL.PA,EC.PA,ETL.PA,5,RESCUED (applied)
5765,FRVIA.PA,FORVIA,FRVIA.PA,5,RESCUED (applied)
5766,GFC.PA,GECINA,GFC.PA,5,RESCUED (applied)
5767,ICAD.PA,IS.PA_5767,ICAD.PA,5,RESCUED (applied)
5768,NK.PA,IMERYS,NK.PA,5,RESCUED (applied)
5769,DEC.PA,JCD.PA,DEC.PA,5,RESCUED (applied)
5770,EMEIS.PA,ES.PA_5770,EMEIS.PA,5,RESCUED (applied)
5771,RXL.PA,RS.PA,RXL.PA,5,RESCUED (applied)
5772,RUI.PA,RS.PA_5772,RUI.PA,5,RESCUED (applied)
5773,DIM.PA,SSBS.PA,DIM.PA,5,RESCUED (applied)
5774,SCR.PA,SS.PA_5774,SCR.PA,5,RESCUED (applied)
5775,SESG.PA,SGF.PA,SESG.PA,5,RESCUED (applied)
5776,SPIE.PA,SS.PA_5776,SPIE.PA,5,RESCUED (applied)
5777,TEP.PA,TS.PA_5777,TEP.PA,5,RESCUED (applied)
5778,MF.PA,WENDEL,MF.PA,5,RESCUED (applied)
5781,KESKOB.HE,KOB,KESKOB.HE,5,RESCUED (applied)
5785,ORNBV.HE,OOCB,ORNBV.HE,5,RESCUED (applied)
5799,NEL.OL,NA,NEL.OL,5,RESCUED (applied)
5804,ALC.ZU,AI.SW,ALC.SW,5,RESCUED (applied)
5807,BARN.ZU,BCA.SW,BARN.SW,5,RESCUED (applied)
5808,BUCN.ZU,BIA.SW,BUCN.SW,5,RESCUED (applied)
5809,CMBN.ZU,CMBA.SW,CMBN.SW,5,RESCUED (applied)
5811,CLN.ZU,CA.SW,CLN.SW,5,RESCUED (applied)
5812,DKSH.ZU,DHA.SW_5812,DKSH.SW,5,RESCUED (applied)
5813,AVOL.ZU,AA.SW_5813,AVOL.SW,5,RESCUED (applied)
5814,EMSN.ZU,EHA.SW,EMSN.SW,5,RESCUED (applied)
5815,FHZN.ZU,FZA.SW,FHZN.SW,5,RESCUED (applied)
5816,GALE.ZU,GA.SW_5816,GALE.SW,5,RESCUED (applied)
5818,HBAN.ZU,HBHA.SW,HBAN.SW,5,RESCUED (applied)
5819,KNIN.ZU,K&N.SW,KNIN.SW,5,RESCUED (applied)
5820,LOGN.ZU,LIS.SW,LOGN.SW,5,RESCUED (applied)
5821,LONN.ZU,LGL.SW,LONN.SW,5,RESCUED (applied)
5822,OERL.ZU,OOCA.SW,OERL.SW,5,RESCUED (applied)
5824,PGHN.ZU,PGHA.SW,PGHN.SW,5,RESCUED (applied)
5825,PSPN.ZU,PSPA.SW,PSPN.SW,5,RESCUED (applied)
5826,SCHP.ZU,SHA.SW,SCHP.SW,5,RESCUED (applied)
5827,SIKA.ZU,SL.SW,SIKA.SW,5,RESCUED (applied)
5828,SOON.ZU,SHA.SW_5828,SOON.SW,5,RESCUED (applied)
5829,STMN.ZU,SHL.SW,STMN.SW,5,RESCUED (applied)
5831,SPSN.ZU,SPSA.SW,SPSN.SW,5,RESCUED (applied)
5832,TECN.ZU,TGA.SW,TECN.SW,5,RESCUED (applied)
5833,TEMN.ZU,TL.SW,TEMN.SW,5,RESCUED (applied)
5834,VACN.ZU,VGL.SW,VACN.SW,5,RESCUED (applied)
5839,COL.MC,CSSS.LS,COL.MC,5,RESCUED (applied)
5840,MRL.MC,MPSS.LS,MRL.MC,5,RESCUED (applied)
5843,AAK.ST,AA.ST,AAK.ST,5,RESCUED (applied)
5844,CAST.ST,CA.ST,CAST.ST,5,RESCUED (applied)
5845,DOM.ST,DGA.ST_5845,DOM.ST,5,RESCUED (applied)
5846,EKTAB.ST,EASB.ST,EKTA-B.ST,5,RESCUED (applied)
5847,EPIA.ST,EA.ST_5847,EPI-A.ST,5,RESCUED (applied)
5848,ESSITYB.ST,EASB.ST_5848,ESSITY-B.ST,5,RESCUED (applied)
5849,FABG.ST,FA.ST,FABG.ST,5,RESCUED (applied)
5850,BALDB.ST,FAB.ST,BALD-B.ST,5,RESCUED (applied)
5851,GETIB.ST,GASB.ST,GETI-B.ST,5,RESCUED (applied)
5852,HPOLB.ST,HASB.ST_5852,HPOL-B.ST,5,RESCUED (applied)
5853,HUSQB.ST,HASB.ST_5853,HUSQ-B.ST,5,RESCUED (applied)
5857,LOOMIS.ST,LA.ST,LOOMIS.ST,5,RESCUED (applied)
5858,NIBEB.ST,NIA.ST,NIBE-B.ST,5,RESCUED (applied)
5860,SAABB.ST,SASB.ST_5860,SAAB-B.ST,5,RESCUED (applied)
5862,SOBI.ST,SOBA.ST,SOBI.ST,5,RESCUED (applied)
5863,TEL2B.ST,TASB.ST_5863,TEL2-B.ST,5,RESCUED (applied)
5888,FDJU.PA,FU.PA,FDJU.PA,5,RESCUED (applied)
6153,TMV.DE,TA.DE_6153,TMV.DE,4,RESCUED (applied)
6695,CMBT.BR,EN.PA_6695,CMBT.BR,5,RESCUED (applied)
6966,RO.ZU,ROG.SW_6966,RO.SW,5,RESCUED (applied)
6970,COK.DE,CS.DE_6970,COK.DE,3,RESCUED (applied)
6972,DRW3.DE,DA&.DE,DRW3.DE,3,RESCUED (applied)
6973,EUZ.DE,E&Z.DE,EUZ.DE,3,RESCUED (applied)
6974,PBB.DE,DPA.DE_6974,PBB.DE,4,RESCUED (applied)
6976,NOEJ.DE,NGS.DE,NOEJ.DE,4,RESCUED (applied)
7405,ERG.MI,ES.MI_7405,ERG.MI,3,RESCUED (applied)
7688,HFG.DE,HS.DE_7688,HFG.DE,4,RESCUED (applied)
8008,VLA.PA,VS.PA_8008,VLA.PA,5,RESCUED (applied)
8043,STZ.PA,SME.PA,STZ.PA,5,RESCUED (applied)
9013,EMBRACB.ST,EGA.ST,EMBRAC-B.ST,5,RESCUED (applied)
9014,SF.ST,SGA.ST,SF.ST,5,RESCUED (applied)
10001,EMIRATESNBD.AE,ENBP,EMIRATESNBD.AE,5,RESCUED (applied)
10002,EMAAR.AE,EPP,EMAAR.AE,5,RESCUED (applied)
10003,DIB.AE,DIBP,DIB.AE,5,RESCUED (applied)
10004,DU.AE,EIT,DU.AE,5,RESCUED (applied)
10005,EMAARDEV.AE,EDP,EMAARDEV.AE,5,RESCUED (applied)
10009,TECOM.AE,TGP,TECOM.AE,5,RESCUED (applied)
10011,DFM.AE,DFMP,DFM.AE,5,RESCUED (applied)
10012,TABREED.AE,NCC,TABREED.AE,5,RESCUED (applied)
10013,DIC.AE,DIP,DIC.AE,5,RESCUED (applied)
10014,ALANSARI.AE,AAF,ALANSARI.AE,5,RESCUED (applied)
10021,DEYAAR.AE,DDP,DEYAAR.AE,5,RESCUED (applied)
10022,UPP.AE,UPP,UPP.AE,5,RESCUED (applied)
10023,AMLAK.AE,AFP,AMLAK.AE,5,RESCUED (applied)
10026,DSI.AE,D&S,DSI.AE,5,RESCUED (applied)
10027,DTC.AE,DTCP,DTC.AE,5,RESCUED (applied)
10028,SPINNEYS.AE,S1HP,SPINNEYS.AE,5,RESCUED (applied)
11174,HE1.L,HOGL.L,HE1.L,5,RESCUED (applied)
11203,AVCT.L,AGP.L,AVCT.L,5,RESCUED (applied)
11207,SRC.L,SP.L,SRC.L,5,RESCUED (applied)
11228,HVO.L,HP.L,HVO.L,5,RESCUED (applied)
11233,VLX.L,VP.L,VLX.L,5,RESCUED (applied)
11240,CER.L,CP.L_11240,CER.L,5,RESCUED (applied)
11247,POLR.L,PCHP.L,POLR.L,5,RESCUED (applied)
11251,PANR.L,PRP.L,PANR.L,5,RESCUED (applied)
11253,TMT.L,TIP.L,TMT.L,4,RESCUED (applied)
11254,KOD.L,KMP.L,KOD.L,5,RESCUED (applied)
11258,PREM.L,PAML.L,PREM.L,5,RESCUED (applied)
11260,TAM.L,TAMP.L,TAM.L,5,RESCUED (applied)
11263,PHE.L,PEGP.L,PHE.L,5,RESCUED (applied)
11266,IQE.L,IP.L,IQE.L,5,RESCUED (applied)
11268,KEFI.L,KGA.L,KEFI.L,5,RESCUED (applied)
11269,TIG.L,TIGP.L,TIG.L,5,RESCUED (applied)
11272,GGP.L,GRL.L,GGP.L,5,RESCUED (applied)
11274,CAML.L,CAMP.L,CAML.L,5,RESCUED (applied)
11280,ADVT.L,AL.L,ADVT.L,5,RESCUED (applied)
11281,KP2.L,KPP.L,KP2.L,5,RESCUED (applied)
11282,SYME.L,SCP.L,SYME.L,4,RESCUED (applied)
11283,SOU.L,SEP.L_11283,SOU.L,5,RESCUED (applied)
11287,ARS.L,ARL.L,ARS.L,5,RESCUED (applied)
11289,EEE.L,EML.L,EEE.L,5,RESCUED (applied)
11290,SNDA.L,SEP.L_11290,SNDA.L,5,RESCUED (applied)
11292,ASPL.L,APL.L,ASPL.L,3,RESCUED (applied)
11294,VTU.L,VMP.L,VTU.L,5,RESCUED (applied)
11297,SAA.L,MSP.L,SAA.L,5,RESCUED (applied)
11303,ORR.L,ORP.L,ORR.L,5,RESCUED (applied)
11304,SLP.L,SPL.L,SLP.L,5,RESCUED (applied)
11306,WJG.L,WJP.L,WJG.L,5,RESCUED (applied)
11312,BOKU.L,BI.L,BOKU.L,5,RESCUED (applied)
11313,ANGS.L,AEP.L,ANGS.L,4,RESCUED (applied)
11316,PXS.L,PP.L,PXS.L,5,RESCUED (applied)
11321,FRP.L,FAGP.L,FRP.L,5,RESCUED (applied)
11322,UFO.L,AML.L,UFO.L,5,RESCUED (applied)
11323,BCE.L,BEP.L,BCE.L,5,RESCUED (applied)
11324,NIOX.L,NGP.L,NIOX.L,5,RESCUED (applied)
11328,W7L.L,WLP.L,W7L.L,5,RESCUED (applied)
11331,XTR.L,XRP.L,XTR.L,5,RESCUED (applied)
11332,SOM.L,SEI.L,SOM.L,5,RESCUED (applied)
11333,FDEV.L,FDP.L_11333,FDEV.L,5,RESCUED (applied)
11334,EOG.L,EO&.L,EOG.L,5,RESCUED (applied)
11339,CHRT.L,CP.L_11339,CHRT.L,5,RESCUED (applied)
11340,HAYD.L,HGI.L,HAYD.L,5,RESCUED (applied)
11342,BLOE.L,BEP.L_11342,BLOE.L,5,RESCUED (applied)
11343,CRCL.L,CP.L_11343,CRCL.L,5,RESCUED (applied)
11344,EME.L,EEP.L,EME.L,5,RESCUED (applied)
11345,RST.L,RP.L,RST.L,5,RESCUED (applied)
11348,RBD.L,RRP.L,RBD.L,5,RESCUED (applied)
11352,KETL.L,SGP.L,KETL.L,5,RESCUED (applied)
11355,BRCK.L,BGP.L,BRCK.L,5,RESCUED (applied)
11357,AMP.L,AEL.L,AMP.L,5,RESCUED (applied)
11358,FUM.L,FMP.L,FUM.L,5,RESCUED (applied)
11361,RFG.L,RFGP.L,RFG.L,4,RESCUED (applied)
11364,ABDP.L,ADP.L,ABDP.L,5,RESCUED (applied)
11370,ALBA.L,AMRP.L,ALBA.L,4,RESCUED (applied)
11375,HPOW.L,HP.L_11375,HPOW.L,5,RESCUED (applied)
11376,ROCK.L,RRP.L_11376,ROCK.L,5,RESCUED (applied)
11377,DIS.L,DP.L,DIS.L,5,RESCUED (applied)
11378,ECR.L,EMP.L,ECR.L,5,RESCUED (applied)
11379,KZG.L,KGP.L,KZG.L,5,RESCUED (applied)
11381,AET.L,AP.L_11381,AET.L,5,RESCUED (applied)
11384,KIST.L,KHP.L,KIST.L,5,RESCUED (applied)
11386,BGO.L,BP.L,BGO.L,5,RESCUED (applied)
11391,EYE.L,EES.L,EYE.L,5,RESCUED (applied)
11398,CRTA.L,CP.L_11398,CRTA.L,5,RESCUED (applied)
11400,CREO.L,CMGP.L,CREO.L,5,RESCUED (applied)
11405,SUN.L,SIG.L,SUN.L,5,RESCUED (applied)
11406,CNC.L,CTP.L,CNC.L,5,RESCUED (applied)
11407,RENX.L,RP.L_11407,RENX.L,5,RESCUED (applied)
11408,ACSO.L,ATGP.L,ACSO.L,5,RESCUED (applied)
11409,MPAC.L,MGP.L_11409,MPAC.L,5,RESCUED (applied)
11413,SML.L,SMP.L,SML.L,5,RESCUED (applied)
11416,BPM.L,BM&.L,BPM.L,5,RESCUED (applied)
11417,BTG.L,BCP.L,BTG.L,5,RESCUED (applied)
11418,QBT.L,QBTP.L,QBT.L,5,RESCUED (applied)
11419,TSTL.L,TP.L,TSTL.L,5,RESCUED (applied)
11422,IRON.L,IP.L_11422,IRON.L,5,RESCUED (applied)
11423,BVXP.L,BP.L_11423,BVXP.L,5,RESCUED (applied)
11424,MERC.L,MAMP.L,MERC.L,5,RESCUED (applied)
11426,CHAR.L,CL.L,CHAR.L,5,RESCUED (applied)
11434,SEE.L,SML.L,SEE.L,5,RESCUED (applied)
11435,DUKE.L,DRL.L,DUKE.L,5,RESCUED (applied)
11436,BKS.L,BFC.L,BKS.L,5,RESCUED (applied)
11437,DCI.L,DAL.L,DCI.L,5,RESCUED (applied)
11440,ENET.L,ENL.L,ENET.L,5,RESCUED (applied)
11441,EAAS.L,EGP.L_11441,EAAS.L,5,RESCUED (applied)
11444,GHH.L,G&HP.L,GHH.L,5,RESCUED (applied)
11445,TCF.L,TP.L_11445,TCF.L,5,RESCUED (applied)
11446,IGR.L,IDGP.L,IGR.L,5,RESCUED (applied)
11447,BOOM.L,AGP.L_11447,BOOM.L,5,RESCUED (applied)
11449,LEND.L,SLGL.L,LEND.L,4,RESCUED (applied)
11452,NICL.L,NP.L,NICL.L,5,RESCUED (applied)
11457,TUNE.L,FP.L_11457,TUNE.L,5,RESCUED (applied)
11459,SDI.L,SGP.L_11459,SDI.L,5,RESCUED (applied)
11461,TRCS.L,TP.L_11461,TRCS.L,5,RESCUED (applied)
11462,GWMO.L,GWM.L,GWMO.L,5,RESCUED (applied)
11464,JNEO.L,JP.L_11464,JNEO.L,5,RESCUED (applied)
11465,TPFG.L,PFG.L,TPFG.L,5,RESCUED (applied)
11470,FNX.L,FMP.L_11470,FNX.L,5,RESCUED (applied)
11472,FRAN.L,FBP.L,FRAN.L,5,RESCUED (applied)
11473,SUP.L,SP.L_11473,SUP.L,5,RESCUED (applied)
11477,APTA.L,AGP.L_11477,APTA.L,5,RESCUED (applied)
11479,VIC.L,VPGP.L,VIC.L,5,RESCUED (applied)
11480,GCM.L,GRP.L,GCM.L,5,RESCUED (applied)
11481,BANK.L,FP.L_11481,BANK.L,5,RESCUED (applied)
11483,JLP.L,JMGP.L,JLP.L,5,RESCUED (applied)
11484,STX.L,STP.L,STX.L,5,RESCUED (applied)
11485,POLB.L,PPP.L,POLB.L,5,RESCUED (applied)
11486,OMG.L,OMP.L,OMG.L,5,RESCUED (applied)
11488,GFM.L,GML.L,GFM.L,5,RESCUED (applied)
11489,ANIC.L,AL.L_11489,ANIC.L,5,RESCUED (applied)
11491,KOO.L,KP.L,KOO.L,5,RESCUED (applied)
11492,BZT.L,BRP.L,BZT.L,5,RESCUED (applied)
11495,REVB.L,RBGP.L,REVB.L,5,RESCUED (applied)
11497,MIDW.L,MGP.L_11497,MIDW.L,5,RESCUED (applied)
11498,NXQ.L,NP.L_11498,NXQ.L,5,RESCUED (applied)
11499,KGH.L,KGHP.L,KGH.L,5,RESCUED (applied)
11501,CLON.L,CEP.L,CLON.L,4,RESCUED (applied)
11503,ENSI.L,EP.L,ENSI.L,5,RESCUED (applied)
11504,JOG.L,JOA.L,JOG.L,5,RESCUED (applied)
11507,OBD.L,OBP.L,OBD.L,5,RESCUED (applied)
11509,RRR.L,RRRP.L,RRR.L,5,RESCUED (applied)
11510,QTX.L,QTP.L,QTX.L,5,RESCUED (applied)
11515,SHOE.L,SZP.L,SHOE.L,5,RESCUED (applied)
11516,RFX.L,RHP.L_11516,RFX.L,5,RESCUED (applied)
11517,PMI.L,PMGP.L,PMI.L,5,RESCUED (applied)
11522,UOG.L,UOA.L,UOG.L,5,RESCUED (applied)
11525,SALT.L,MP.L_11525,SALT.L,5,RESCUED (applied)
11527,SPEC.L,CSGP.AX_11527,SPEC.L,5,RESCUED (applied)
11529,MSI.L,MIP.L,MSI.L,5,RESCUED (applied)
11532,SOLI.L,SSP.L,SOLI.L,5,RESCUED (applied)
11533,ZOO.L,ZDGP.L,ZOO.L,5,RESCUED (applied)
11538,THS.L,TP.L_11538,THS.L,5,RESCUED (applied)
11540,TYM.L,TMP.L,TYM.L,5,RESCUED (applied)
11541,ARCM.L,AML.L_11541,ARCM.L,5,RESCUED (applied)
11542,SRB.L,SGP.L_11542,SRB.L,5,RESCUED (applied)
11544,ADME.L,AEP.L_11544,ADME.L,4,RESCUED (applied)
11547,AVG.L,AP.L_11547,AVG.L,5,RESCUED (applied)
11548,GDR.L,GP.L,GDR.L,5,RESCUED (applied)
11550,WINE.L,NWP.L,WINE.L,5,RESCUED (applied)
11551,AXL.L,AEC.L,AXL.L,5,RESCUED (applied)
11553,KEYS.L,KLGP.L,KEYS.L,5,RESCUED (applied)
11554,HCM.L,H(L.L,HCM.L,5,RESCUED (applied)
11555,TEK.L,TP.L_11555,TEK.L,5,RESCUED (applied)
11558,TFW.L,TP.L_11558,TFW.L,5,RESCUED (applied)
11561,TOM.L,TEP.L,TOM.L,5,RESCUED (applied)
11562,BLU.L,BSCP.L,BLU.L,5,RESCUED (applied)
11563,WYN.L,WGP.L,WYN.L,5,RESCUED (applied)
11564,STAF.L,SGP.L_11564,STAF.L,5,RESCUED (applied)
11565,SPR.L,SPP.L,SPR.L,5,RESCUED (applied)
11572,SAAS.L,MGP.L_11572,SAAS.L,5,RESCUED (applied)
11573,LIT.L,LCML.L,LIT.L,5,RESCUED (applied)
11574,NFX.L,NP.L_11574,NFX.L,5,RESCUED (applied)
11577,CTL.L,CLP.L,CTL.L,5,RESCUED (applied)
11578,KIBO.L,KEP.L,KIBO.L,3,RESCUED (applied)
11579,FIN.L,FP.L_11579,FIN.L,5,RESCUED (applied)
11580,SPSY.L,SSC.L,SPSY.L,5,RESCUED (applied)
11581,MTEC.L,MTGP.L_11581,MTEC.L,5,RESCUED (applied)
11583,ATM.L,AML.L_11583,ATM.L,5,RESCUED (applied)
11586,TIME.L,TFP.L,TIME.L,5,RESCUED (applied)
11587,ULTP.L,UPP.L,ULTP.L,5,RESCUED (applied)
11589,GTLY.L,G(P.L,GTLY.L,5,RESCUED (applied)
11590,MFAI.L,MP.L_11590,MFAI.L,5,RESCUED (applied)
11591,MATD.L,PML.L,MATD.L,5,RESCUED (applied)
11594,QED.L,QP.L,QED.L,5,RESCUED (applied)
11595,EBQ.L,EP.L_11595,EBQ.L,5,RESCUED (applied)
11597,GFIN.L,GP.L_11597,GFIN.L,5,RESCUED (applied)
11599,GMR.L,GRP.L_11599,GMR.L,5,RESCUED (applied)
11601,CBOX.L,CBHP.L,CBOX.L,5,RESCUED (applied)
11602,MBH.L,MBHP.L,MBH.L,5,RESCUED (applied)
11603,PXC.L,PCL.L,PXC.L,5,RESCUED (applied)
11609,CLBS.L,CTP.L_11609,CLBS.L,5,RESCUED (applied)
11610,SRT.L,SMSP.L,SRT.L,5,RESCUED (applied)
11613,RUA.L,RLSP.L,RUA.L,5,RESCUED (applied)
11615,EMAN.L,EMGP.L,EMAN.L,5,RESCUED (applied)
11617,MTL.L,MEP.L,MTL.L,5,RESCUED (applied)
11619,EUA.L,EMP.L_11619,EUA.L,5,RESCUED (applied)
11620,ARK.L,ARP.L,ARK.L,5,RESCUED (applied)
11621,PEEL.L,PHL.L,PEEL.L,5,RESCUED (applied)
11624,RKH.L,REP.L,RKH.L,5,RESCUED (applied)
11625,SDG.L,SDGP.L,SDG.L,5,RESCUED (applied)
11626,HUW.L,HUP.L,HUW.L,5,RESCUED (applied)
11629,VLG.L,VLGP.L,VLG.L,5,RESCUED (applied)
11631,AAZ.L,AAMP.L,AAZ.L,5,RESCUED (applied)
11632,FLO.L,FFP.L,FLO.L,5,RESCUED (applied)
11635,CCT.L,CGP.L_11635,CCT.L,5,RESCUED (applied)
11636,LBG.L,LMP.L,LBG.L,5,RESCUED (applied)
11641,KMK.L,KGP.L_11641,KMK.L,5,RESCUED (applied)
11644,RCN.L,RP.L_11644,RCN.L,5,RESCUED (applied)
11646,TRB.L,TGP.L_11646,TRB.L,5,RESCUED (applied)
11650,ZPHR.L,ZEP.L,ZPHR.L,5,RESCUED (applied)
11652,SAV.L,SRP.L_11652,SAV.L,5,RESCUED (applied)
11653,ORCP.L,OPP.L,ORCP.L,5,RESCUED (applied)
11654,DXRX.L,DP.L_11654,DXRX.L,5,RESCUED (applied)
11656,DELT.L,DEP.L,DELT.L,5,RESCUED (applied)
11657,IGP.L,IGP.L_11657,IGP.L,5,RESCUED (applied)
11659,ARBB.L,ABGP.L,ARBB.L,5,RESCUED (applied)
11666,SYS1.L,SGP.L_11666,SYS1.L,5,RESCUED (applied)
11667,EKF.L,EDHP.L,EKF.L,5,RESCUED (applied)
11668,VNET.L,VGP.L,VNET.L,5,RESCUED (applied)
11669,SAG.L,SGP.L_11669,SAG.L,5,RESCUED (applied)
11670,BBSN.L,BBGP.L,BBSN.L,5,RESCUED (applied)
11671,SNX.L,SP.L_11671,SNX.L,5,RESCUED (applied)
11672,TIR.L,TRAI.L,TIR.L,4,RESCUED (applied)
11673,AEET.L,PEE.L,AEET.L,5,RESCUED (applied)
11674,CPH2.L,CPHP.L,CPH2.L,4,RESCUED (applied)
11675,ECO.L,E(O.L,ECO.L,5,RESCUED (applied)
11677,ZNWD.L,ZLP.L,ZNWD.L,5,RESCUED (applied)
11681,TENG.L,TLGP.L,TENG.L,5,RESCUED (applied)
11682,TRT.L,TTP.L,TRT.L,5,RESCUED (applied)
11685,POS.L,PHP.L,POS.L,5,RESCUED (applied)
11686,MEX.L,TMGP.L,MEX.L,4,RESCUED (applied)
11687,CLX.L,CSP.L,CLX.L,5,RESCUED (applied)
11689,TRU.L,TP.L_11689,TRU.L,5,RESCUED (applied)
11690,MRK.L,MEGP.L,MRK.L,5,RESCUED (applied)
11692,VLE.L,VP.L_11692,VLE.L,5,RESCUED (applied)
11694,CAV.L,CFP.L,CAV.L,5,RESCUED (applied)
11695,ZIOC.L,ZI.L,ZIOC.L,5,RESCUED (applied)
11696,NWF.L,NGP.L_11696,NWF.L,5,RESCUED (applied)
11697,CYAN.L,CHP.L,CYAN.L,5,RESCUED (applied)
11698,TMO.L,TOGP.L,TMO.L,5,RESCUED (applied)
11699,BIRD.L,BP.L_11699,BIRD.L,5,RESCUED (applied)
11700,SBTX.L,SP.L_11700,SBTX.L,5,RESCUED (applied)
11702,AOM.L,AP.L_11702,AOM.L,5,RESCUED (applied)
11705,MDZ.L,MP.L_11705,MDZ.L,4,RESCUED (applied)
11708,SBDS.L,SBD.L,SBDS.L,4,RESCUED (applied)
11709,REAT.L,RGP.L,REAT.L,5,RESCUED (applied)
11715,PXEN.L,PEP.L,PXEN.L,5,RESCUED (applied)
11716,ADF.L,FBAP.L,ADF.L,5,RESCUED (applied)
11717,ANCR.L,AGP.L_11717,ANCR.L,5,RESCUED (applied)
11719,IKA.L,IP.L_11719,IKA.L,5,RESCUED (applied)
11720,XPF.L,XFP.L,XPF.L,5,RESCUED (applied)
11722,LDG.L,LDGP.L,LDG.L,5,RESCUED (applied)
11723,LIKE.L,LGP.L,LIKE.L,5,RESCUED (applied)
11724,RLE.L,REIP.L,RLE.L,5,RESCUED (applied)
11725,SAR.L,SHP.L,SAR.L,5,RESCUED (applied)
11727,OPTI.L,OHP.L,OPTI.L,5,RESCUED (applied)
11729,CTAI.L,CIP.L,CTAI.L,5,RESCUED (applied)
11730,GUN.L,GP.L_11730,GUN.L,5,RESCUED (applied)
11732,ATOM.L,AP.L_11732,ATOM.L,4,RESCUED (applied)
11737,IES.L,IESP.L,IES.L,5,RESCUED (applied)
11741,FAB.L,FAP.L,FAB.L,5,RESCUED (applied)
11743,SOS.L,SP.L_11743,SOS.L,5,RESCUED (applied)
11748,EML.L,EP.L_11748,EML.L,5,RESCUED (applied)
11752,MIRI.L,MAP.L,MIRI.L,4,RESCUED (applied)
11757,PMP.L,PGP.L,PMP.L,5,RESCUED (applied)
11758,GATC.L,GP.L_11758,GATC.L,4,RESCUED (applied)
11759,GMET.L,GMRP.L,GMET.L,5,RESCUED (applied)
11763,CMX.L,CMGP.L_11763,CMX.L,4,RESCUED (applied)
11764,TERN.L,TP.L_11764,TERN.L,5,RESCUED (applied)
11765,SCLP.L,SHP.L_11765,SCLP.L,5,RESCUED (applied)
11767,FEN.L,FTGP.L,FEN.L,5,RESCUED (applied)
11771,VAL.L,VP.L_11771,VAL.L,4,RESCUED (applied)
11773,PCIP.L,PP.L_11773,PCIP.L,5,RESCUED (applied)
11775,FMET.L,FMP.L_11775,FMET.L,5,RESCUED (applied)
11780,VRCI.L,VDP.L,VRCI.L,5,RESCUED (applied)
11781,THX.L,TEL.L,THX.L,5,RESCUED (applied)
11782,JIM.L,JSP.L_11782,JIM.L,4,RESCUED (applied)
11784,EXR.L,EXHP.L,EXR.L,5,RESCUED (applied)
11787,AST.L,ARP.L_11787,AST.L,4,RESCUED (applied)
